@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
standing,0.547294,0.000966,0.154724,9.794156,0.000608,0.123779,0.311683,0.001282,0.188049,0.001938,0.000035,0.032043,-0.000758,0.000025,0.026703,0.001474,0.000012,0.014954
standing,0.571907,0.000839,0.114258,9.793466,0.000654,0.119019,0.320657,0.001046,0.197571,0.000139,0.00001,0.01709,-0.001588,0.000016,0.021362,0.002733,0.000005,0.009613
standing,0.580452,0.000833,0.13092,9.79118,0.000573,0.119019,0.313564,0.00095,0.171387,0.000193,0.000008,0.01709,-0.001111,0.000012,0.017105,0.001039,0.000004,0.010544
standing,0.569479,0.001014,0.142822,9.793799,0.000415,0.12854,0.284452,0.001514,0.171387,-0.001328,0.000015,0.01709,-0.0007,0.000027,0.021362,-0.000237,0.000003,0.009613
standing,0.558291,0.00105,0.19043,9.796631,0.000459,0.111877,0.287237,0.001996,0.202332,-0.004393,0.000018,0.016022,0.000165,0.000039,0.027771,0.000041,0.000006,0.011749
standing,0.564313,0.001399,0.176147,9.796346,0.00055,0.119018,0.329536,0.002492,0.238037,-0.006818,0.000019,0.021362,0.00181,0.000046,0.036316,0.001654,0.000009,0.014954
standing,0.564599,0.002123,0.216614,9.795275,0.00083,0.166626,0.373549,0.004508,0.316589,-0.005771,0.000052,0.040588,0.002451,0.000144,0.066223,-0.000407,0.000026,0.025635
standing,0.538582,0.002389,0.218994,9.800511,0.001589,0.221375,0.381095,0.003904,0.309448,-0.000323,0.000101,0.061951,0.005153,0.000399,0.080109,-0.002682,0.000018,0.020294
standing,0.498258,0.006838,0.459412,9.801273,0.002444,0.226135,0.349984,0.00318,0.371338,0.003853,0.000234,0.072632,0.008293,0.001551,0.171967,-0.00265,0.000045,0.03952
standing,0.448746,0.009554,0.476074,9.799226,0.001798,0.226135,0.289474,0.005908,0.330872,-0.000313,0.000242,0.072632,0.003177,0.001579,0.171967,-0.003003,0.000052,0.03952
standing,0.42868,0.003999,0.433228,9.804153,0.000881,0.171386,0.274954,0.003958,0.304688,-0.004105,0.000064,0.033112,-0.000284,0.000329,0.082245,0.000671,0.000033,0.027771
standing,0.453317,0.0016,0.202332,9.806248,0.000833,0.157104,0.294783,0.002268,0.230896,-0.003656,0.00004,0.025635,0.001959,0.000119,0.044861,0.00394,0.000014,0.024567
standing,0.484166,0.001448,0.180908,9.805463,0.000856,0.159484,0.30778,0.002554,0.238037,-0.003453,0.000038,0.032043,-0.000209,0.000123,0.042725,0.002316,0.000015,0.019226
standing,0.462243,0.018444,0.659363,9.805725,0.001493,0.223755,0.314111,0.004048,0.292786,0.000082,0.000195,0.083313,-0.008423,0.007911,0.478516,-0.002469,0.000126,0.0737
standing,0.438487,0.030727,0.664124,9.810223,0.001601,0.223755,0.277596,0.006065,0.421326,0.000841,0.000311,0.084381,-0.001608,0.012028,0.478516,-0.001112,0.000178,0.0737
standing,0.432893,0.015701,0.604614,9.810961,0.001033,0.176148,0.226442,0.004849,0.347534,-0.001883,0.000178,0.055542,0.002258,0.004559,0.275574,0.003139,0.000059,0.037384
standing,0.443152,0.003291,0.285645,9.807248,0.001064,0.204711,0.236297,0.003689,0.288025,-0.006636,0.000056,0.036316,0.000763,0.000639,0.111084,0.002626,0.000015,0.021362
standing,0.468932,0.001487,0.197571,9.80651,0.000925,0.204711,0.288618,0.001544,0.216614,-0.005055,0.000048,0.027771,0.002814,0.000212,0.065155,0.002028,0.000008,0.013885
standing,0.478334,0.000882,0.140442,9.803154,0.000629,0.119019,0.273502,0.001437,0.183289,-0.037013,0.130116,3.616638,-0.079399,0.584163,7.660522,0.156787,2.366028,15.3862
standing,0.502876,0.000925,0.142822,9.799702,0.000598,0.116638,0.26917,0.001542,0.197571,-0.038594,0.129998,3.613434,-0.078331,0.584303,7.657318,0.156274,2.366191,15.389404
standing,0.501543,0.000842,0.147583,9.799631,0.00046,0.116638,0.274978,0.001476,0.173767,-0.002887,0.00002,0.016022,0.000282,0.000019,0.023499,-0.000002,0.000007,0.011749
standing,0.492688,0.000834,0.157104,9.801916,0.00043,0.090454,0.269646,0.001152,0.159485,-0.003485,0.000011,0.014954,0.00056,0.000014,0.019226,0.000874,0.000006,0.009613
standing,0.512445,0.001063,0.149963,9.801321,0.000489,0.097596,0.293926,0.001852,0.223755,-0.004575,0.000006,0.010681,-0.000252,0.000017,0.02243,0.00269,0.000003,0.009613
standing,0.525918,0.003664,0.397522,9.803201,0.003578,0.430847,0.287546,0.017861,0.697449,0.005957,0.000396,0.071564,0.004138,0.00017,0.075836,-0.00155,0.000071,0.03952
standing,0.505994,0.005317,0.397522,9.803368,0.003904,0.430847,0.223324,0.024215,0.697449,-0.001904,0.000727,0.102539,0.001927,0.000249,0.075836,0.001312,0.000132,0.05127
standing,0.569526,0.018849,0.840271,9.818317,0.011624,0.849793,0.34289,0.079132,1.575806,0.008307,0.00718,0.519104,-0.013731,0.002689,0.362091,-0.003152,0.001366,0.244598
standing,-0.007166,1.026695,3.97998,8.950124,1.982091,5.846191,-1.905132,11.011023,12.004211,0.546199,0.31074,1.829681,0.013837,0.047559,1.391754,-0.175536,0.059742,1.024323
sit_down_chair_1,-1.626675,1.642878,5.120178,5.529673,7.841152,9.066833,-6.819361,11.534177,12.094665,0.687831,0.199626,1.638489,-0.052034,0.062772,1.391754,-0.208669,0.052236,1.024323
sit_down_chair_1,-3.146519,0.477861,4.092026,2.485012,0.609014,3.649109,-9.235604,0.129094,10.491226,0.156647,0.054985,1.454773,-0.086769,0.014645,0.639801,0.007903,0.014913,0.579987
sit_down_chair_1,-3.644492,0.029892,4.092026,2.102368,0.17888,2.377991,-9.135605,0.040059,9.893753,-0.009648,0.007545,0.520172,-0.007408,0.001966,0.189056,0.035406,0.007594,0.319366
sitting_chair_1,-3.567939,0.004589,3.701645,2.222195,0.006402,0.611755,-9.131796,0.01112,9.686661,-0.005728,0.000213,0.080109,0.00244,0.000445,0.105743,-0.010426,0.000477,0.074768
sitting_chair_1,-3.556371,0.002194,3.675461,2.207151,0.001775,0.218994,-9.135629,0.002862,9.29866,-0.001402,0.000032,0.028839,-0.000198,0.000168,0.058746,0.002412,0.000045,0.032043
sitting_chair_1,-3.554824,0.000963,3.613571,2.204295,0.001457,0.19281,-9.141032,0.003155,9.29866,-0.003912,0.000025,0.02243,0.001308,0.000081,0.042725,-0.002939,0.000032,0.025635
sitting_chair_1,-3.547873,0.00074,3.613571,2.203486,0.000912,0.152344,-9.141984,0.001905,9.267715,-0.003891,0.000012,0.018158,0.002557,0.000038,0.03952,-0.004167,0.000024,0.021362
sitting_chair_1,-3.543683,0.000753,3.623093,2.199772,0.000917,0.145203,-9.139056,0.001347,9.212967,-0.003101,0.000004,0.008545,0.000795,0.000018,0.023499,-0.001091,0.000013,0.014954
sitting_chair_1,-3.544088,0.001072,3.623093,2.206342,0.001049,0.145203,-9.143198,0.0018,9.241531,-0.003523,0.000007,0.012192,0.000738,0.000036,0.035248,0.000193,0.000011,0.01709
sitting_chair_1,-3.539803,0.000995,3.60881,2.206152,0.000773,0.133301,-9.146555,0.0017,9.241531,-0.001348,0.000014,0.014328,0.001465,0.00003,0.03418,-0.000079,0.00001,0.01709
sitting_chair_1,-3.532829,0.000529,3.60405,2.198249,0.000606,0.111877,-9.149578,0.001227,9.227249,0.001273,0.000002,0.007477,0.000133,0.000007,0.014954,0.001495,0.000005,0.012817
sitting_chair_1,-3.527545,0.000471,3.573105,2.195892,0.000618,0.12616,-9.151363,0.001212,9.241531,0.001006,0.000002,0.006409,-0.000604,0.000005,0.012817,0.001624,0.000004,0.009613
sitting_chair_1,-3.525878,0.000598,3.582626,2.194607,0.000539,0.123779,-9.153648,0.001268,9.241531,0.00092,0.000003,0.009613,-0.000989,0.000006,0.011749,0.00173,0.000005,0.010681
sitting_chair_1,-3.525236,0.001318,3.654038,2.196368,0.000637,0.116638,-9.153124,0.001262,9.241531,0.000258,0.000007,0.018158,-0.001245,0.000018,0.028839,0.00267,0.000009,0.020294
sitting_chair_1,-3.527235,0.002094,3.689743,2.205009,0.002753,0.290405,-9.148054,0.003693,9.301041,-0.000041,0.000106,0.072632,0.000026,0.000131,0.069427,0.000919,0.000056,0.042725
sitting_chair_1,-3.519308,0.002557,3.689743,2.197916,0.004346,0.311829,-9.151553,0.003624,9.301041,0.000706,0.00011,0.072632,0.00025,0.000124,0.069427,0.000075,0.00005,0.042725
sitting_chair_1,-3.506264,0.001611,3.649277,2.184276,0.002355,0.304688,-9.162646,0.001309,9.243912,0.000749,0.000012,0.018158,-0.000764,0.000012,0.019226,0.001346,0.000004,0.014954
sitting_chair_1,-3.505717,0.000937,3.601669,2.185181,0.001364,0.19281,-9.163884,0.001563,9.243912,0.000685,0.000009,0.012817,-0.000967,0.000012,0.01709,0.002361,0.000003,0.007477
sitting_chair_1,-3.505098,0.001003,3.601669,2.1858,0.001539,0.202332,-9.163384,0.001664,9.260574,0.000739,0.00001,0.011749,-0.000754,0.000015,0.01709,0.001933,0.000003,0.008545
sitting_chair_1,-3.505788,0.000734,3.589768,2.181634,0.001158,0.173767,-9.168097,0.001597,9.260574,0.000728,0.000008,0.011749,-0.000626,0.000009,0.012817,0.001111,0.000002,0.005341
sitting_chair_1,-3.507906,0.00064,3.580246,2.178801,0.000654,0.121399,-9.169739,0.001559,9.251053,0.000517,0.000005,0.009308,-0.000878,0.000006,0.012817,0.001642,0.000002,0.007477
sitting_chair_1,-3.507288,0.000656,3.563583,2.179872,0.000582,0.116638,-9.167311,0.001452,9.248673,0.000125,0.000004,0.008545,-0.00029,0.000007,0.013458,0.000755,0.000004,0.008224
sitting_chair_1,-3.507073,0.000589,3.561203,2.179682,0.000537,0.116638,-9.165312,0.001071,9.241531,-0.000046,0.000003,0.008545,0.000069,0.000006,0.011749,-0.000203,0.000002,0.007477
sitting_chair_1,-3.507692,0.000407,3.551682,2.17873,0.000353,0.088074,-9.160004,0.000944,9.239151,-0.000046,0.000001,0.006409,-0.00038,0.000004,0.011749,0.000481,0.000003,0.009613
sitting_chair_1,-3.502812,0.000607,3.577866,2.180967,0.00094,0.276123,-9.161908,0.001109,9.272476,0.000125,0.000003,0.010681,-0.000444,0.000007,0.018158,-0.000075,0.000005,0.010681
sitting_chair_1,-3.504431,0.002429,3.618332,2.178658,0.001907,0.276123,-9.163193,0.002739,9.317703,-0.000067,0.00001,0.016022,-0.000658,0.000038,0.038452,-0.000513,0.000011,0.016022
sitting_chair_1,-3.506692,0.002217,3.618332,2.175992,0.001433,0.223755,-9.158956,0.002576,9.317703,-0.000163,0.000009,0.016022,-0.000658,0.000038,0.038452,0.000705,0.000012,0.016022
sitting_chair_1,-3.507097,0.000682,3.563583,2.177778,0.000643,0.142822,-9.16148,0.001154,9.260574,0.0002,0.000003,0.007477,-0.000038,0.000011,0.016022,0.000299,0.000005,0.010681
sitting_chair_1,-3.508621,0.000731,3.565964,2.17923,0.000581,0.140442,-9.166812,0.001061,9.248673,-0.000024,0.000003,0.007477,-0.000519,0.00001,0.016022,0.000053,0.000006,0.013885
sitting_chair_1,-3.507764,0.000665,3.573105,2.177825,0.000541,0.13092,-9.162741,0.000953,9.236771,-0.000388,0.000002,0.006409,-0.000732,0.000016,0.020294,0.000288,0.000009,0.013885
sitting_chair_1,-3.510263,0.001278,3.615952,2.18161,0.000921,0.145203,-9.162574,0.001604,9.284378,-0.00011,0.000006,0.01709,-0.001096,0.000017,0.020294,0.000673,0.000015,0.016022
sitting_chair_1,-3.505074,0.002204,3.656418,2.173922,0.002181,0.226135,-9.166597,0.001932,9.284378,-0.000174,0.000063,0.044861,0.000507,0.000047,0.048065,-0.001015,0.000028,0.021362
sitting_chair_1,-3.49579,0.001673,3.656418,2.175088,0.003603,0.473694,-9.168787,0.002424,9.353409,-0.001146,0.000082,0.045929,0.001308,0.000126,0.089722,-0.003322,0.000032,0.036316
sitting_chair_1,-3.554847,0.078769,4.610947,2.059307,0.378283,3.780029,-9.165693,0.052851,9.815201,0.040553,0.015512,0.57251,0.010291,0.009702,0.777588,-0.015926,0.002228,0.31189
sitting_chair_1,-2.840736,0.865967,4.610947,3.046851,3.540046,7.802857,-9.047317,0.561574,10.941116,-0.311423,0.20466,1.643829,0.078682,0.028464,0.806427,0.079062,0.016673,0.579987
stand_up_chair_1,-1.106618,1.2823,4.013306,6.708505,8.747482,9.721436,-5.166158,17.332577,11.594787,-0.676259,0.169867,1.522064,0.076845,0.028499,0.698547,0.164052,0.011932,0.446472
stand_up_chair_1,-0.054565,0.185885,2.073303,9.534457,0.397778,2.751709,-0.690298,3.001723,6.717407,-0.324101,0.242845,1.593628,-0.006158,0.011006,0.511627,0.073572,0.013605,0.4422
standing,0.131133,0.018103,0.702209,9.81834,0.009145,0.547486,0.231132,0.081965,0.96167,-0.013237,0.003364,0.284119,-0.013806,0.004456,0.23819,0.006718,0.000696,0.127106
standing,0.259626,0.007274,0.395142,9.810509,0.0035,0.373719,0.445532,0.011277,0.583191,-0.010139,0.000875,0.1474,-0.0043,0.003557,0.233917,0.006142,0.000288,0.088654
standing,0.27755,0.002574,0.235657,9.801107,0.000605,0.138062,0.428417,0.00455,0.316589,-0.000954,0.000111,0.037384,-0.006062,0.000515,0.097198,0.003215,0.00008,0.041656
standing,0.282573,0.001705,0.166626,9.799488,0.000769,0.12854,0.440152,0.006086,0.354675,0.003009,0.000206,0.048065,-0.00305,0.000072,0.03418,0.000833,0.000035,0.023499
standing,0.309614,0.001469,0.199951,9.802559,0.000717,0.147583,0.407517,0.007702,0.333252,0.007175,0.000116,0.042725,-0.002847,0.000042,0.026703,0.002628,0.000021,0.019226
standing,0.334131,0.001951,0.2547,9.805129,0.000469,0.116639,0.359529,0.001343,0.197571,0.0013,0.000026,0.020294,-0.00148,0.000033,0.029907,0.002702,0.000023,0.018158
standing,0.328228,0.010603,0.652222,9.801345,0.00132,0.19519,0.363861,0.00335,0.302307,0.001012,0.000083,0.05661,-0.001138,0.000555,0.133514,-0.001891,0.000056,0.037384
standing,0.289904,0.010615,0.652222,9.802106,0.001745,0.19519,0.348912,0.003963,0.309448,0.000339,0.000099,0.05661,-0.002473,0.00067,0.133514,-0.000192,0.000067,0.03952
standing,0.298616,0.003015,0.278503,9.804058,0.000991,0.159485,0.38338,0.004647,0.32373,-0.00528,0.000074,0.044861,-0.000391,0.000391,0.087585,0.002724,0.000023,0.024567
standing,0.331418,0.003093,0.290405,9.797703,0.001947,0.342774,0.463456,0.005546,0.418945,-0.00968,0.000105,0.061951,-0.004727,0.000527,0.098267,0.002713,0.000032,0.041656
standing,0.342344,0.00376,0.285645,9.793132,0.006478,0.533203,0.513682,0.011851,0.647461,-0.003667,0.000476,0.118561,-0.007184,0.000558,0.119629,0.001089,0.000123,0.053406
standing,0.31535,0.045079,1.41156,9.792918,0.030049,1.187805,0.438295,0.065506,1.21875,0.018636,0.00249,0.301209,-0.007291,0.002321,0.231781,-0.007434,0.001969,0.306549
standing,0.288928,0.055224,1.41156,9.804606,0.027225,1.187805,0.291117,0.058131,1.21875,0.0187,0.002541,0.301209,-0.012321,0.003717,0.248871,-0.003792,0.002113,0.306549
standing,0.265958,0.023773,0.940247,9.818102,0.00288,0.278503,0.154412,0.016373,0.542725,0.007538,0.000534,0.120697,0.000592,0.003755,0.261688,0.001762,0.000215,0.075836
standing,0.260221,0.012938,0.804565,9.817317,0.00163,0.252319,0.084239,0.00798,0.390381,0.000435,0.000308,0.069427,0.00793,0.001945,0.24353,0.001912,0.000077,0.041656
standing,0.297807,0.003272,0.266602,9.812747,0.001214,0.19281,0.179025,0.01355,0.478455,-0.009232,0.000181,0.053406,-0.00054,0.000273,0.066223,0.004048,0.000048,0.041656
standing,0.311589,0.001467,0.211853,9.812723,0.000846,0.166626,0.2447,0.004189,0.307068,-0.000548,0.000155,0.058746,-0.004214,0.000235,0.066223,0.00031,0.000016,0.016022
standing,0.309066,0.001129,0.19519,9.812889,0.0007,0.135681,0.225252,0.002127,0.230896,-0.000014,0.000044,0.026703,-0.001608,0.000047,0.033112,0.0011,0.000016,0.018158
standing,0.320397,0.000885,0.133301,9.812104,0.000784,0.135681,0.237344,0.002417,0.221375,0.001556,0.000064,0.029907,-0.000273,0.000014,0.014954,0.000449,0.000016,0.019226
standing,0.31923,0.001022,0.154724,9.813532,0.000616,0.119019,0.23006,0.002755,0.25946,0.003073,0.000043,0.024567,-0.000636,0.000009,0.014954,-0.000288,0.000011,0.013885
standing,0.320706,0.000962,0.149963,9.811342,0.000468,0.133301,0.223633,0.001443,0.19519,-0.001819,0.000006,0.011749,-0.000166,0.000008,0.018158,0.001976,0.000003,0.011749
standing,0.337702,0.000773,0.12854,9.806082,0.000431,0.135681,0.247247,0.001342,0.154724,-0.001082,0.000005,0.010681,0.000069,0.00001,0.019226,0.001666,0.000002,0.008545
standing,0.406114,0.020033,0.621277,9.78861,0.036397,1.580566,0.335963,0.036881,0.975952,0.052527,0.018957,0.552216,-0.002441,0.002871,0.53299,-0.014655,0.00153,0.144196
standing,-0.648081,2.039917,4.375122,8.107711,5.05255,7.521973,-3.050329,16.758346,10.897339,0.58542,0.325719,1.60965,0.006071,0.019939,0.992279,-0.183086,0.066949,0.904694
sit_down_chair_1,-2.44707,1.439402,4.81073,4.594997,5.924835,8.512207,-7.79955,6.322995,10.0047,0.610083,0.289668,1.695099,-0.056093,0.026665,0.992279,-0.190189,0.065032,0.904694
sit_down_chair_1,-3.334711,0.250976,4.030136,2.512744,0.354486,2.735046,-9.10297,0.045666,9.581924,0.090594,0.008592,0.395203,-0.062427,0.01022,0.4422,0.023872,0.007094,0.301208
sitting_chair_1,-3.516761,0.015474,4.011093,2.246904,0.038833,1.613892,-9.136271,0.023257,9.581924,0.005925,0.002032,0.222168,0.008859,0.001748,0.242462,0.021939,0.009596,0.316162
sitting_chair_1,-3.464465,0.003059,3.675461,2.22498,0.001732,0.252319,-9.162241,0.00254,9.279617,-0.008698,0.000762,0.102539,0.006648,0.000456,0.083313,-0.029095,0.005378,0.263824
sitting_chair_1,-3.453229,0.001667,3.554062,2.217697,0.001033,0.188049,-9.169906,0.001156,9.270096,-0.007747,0.000265,0.059814,0.004597,0.000167,0.054474,-0.024161,0.001973,0.148468
sitting_chair_1,-3.465464,0.001066,3.554062,2.207556,0.000746,0.133301,-9.170739,0.001353,9.270096,-0.002567,0.000219,0.046997,0.002023,0.000128,0.05127,-0.011322,0.001595,0.119629
sitting_chair_1,-3.46606,0.00082,3.518356,2.20539,0.000792,0.135681,-9.174619,0.00129,9.246292,0.003137,0.000076,0.036316,-0.002431,0.000036,0.030975,0.00643,0.000457,0.093994
sitting_chair_1,-3.474534,0.000595,3.523117,2.199201,0.000677,0.135681,-9.174024,0.001018,9.255814,-0.000249,0.000005,0.012817,-0.000412,0.000011,0.016022,-0.001079,0.000024,0.024567
sitting_chair_1,-3.473296,0.001267,3.580246,2.20927,0.000941,0.149963,-9.172762,0.001503,9.29628,-0.000345,0.000018,0.025635,-0.000444,0.00003,0.032043,0.000694,0.000026,0.027771
sitting_chair_1,-3.469987,0.002076,3.580246,2.209341,0.001426,0.173767,-9.17181,0.002096,9.29628,0.005914,0.000119,0.046997,-0.004001,0.000137,0.064087,0.014035,0.000577,0.088654
sitting_chair_1,-3.46437,0.00192,3.575485,2.196702,0.001523,0.240417,-9.175857,0.002004,9.270096,0.003554,0.000154,0.043793,-0.001501,0.000159,0.058746,0.004742,0.000982,0.106812
sitting_chair_1,-3.457871,0.00155,3.575485,2.189275,0.001223,0.261841,-9.177047,0.001671,9.279617,-0.002534,0.000028,0.018158,0.002194,0.000039,0.024567,-0.009442,0.000167,0.040588
sitting_chair_1,-3.458776,0.001151,3.556442,2.187323,0.000937,0.19281,-9.172215,0.001383,9.279617,0.00051,0.000005,0.011749,-0.000615,0.000013,0.016022,-0.000385,0.000007,0.011749
sitting_chair_1,-3.458252,0.0009,3.527878,2.187037,0.00136,0.278503,-9.173715,0.001633,9.279617,0.000478,0.000004,0.009613,-0.000604,0.000011,0.014954,0.00016,0.000005,0.008545
sitting_chair_1,-3.453753,0.000828,3.54454,2.188466,0.001478,0.295166,-9.177357,0.001824,9.286758,0.00052,0.000004,0.009613,-0.00038,0.000012,0.014954,-0.000224,0.000005,0.010681
sitting_chair_1,-3.454182,0.000952,3.54454,2.185966,0.001026,0.214233,-9.18207,0.001438,9.286758,0.000392,0.000003,0.009613,-0.000615,0.000009,0.016022,-0.000609,0.000004,0.009613
sitting_chair_1,-3.456848,0.000966,3.530258,2.183086,0.000843,0.202331,-9.182331,0.00115,9.258194,0.000745,0.000002,0.009613,-0.000957,0.000007,0.014954,0.000641,0.000004,0.008545
sitting_chair_1,-3.458371,0.000808,3.518356,2.185585,0.00083,0.157104,-9.180903,0.001215,9.262955,0.000606,0.000003,0.009613,-0.000572,0.000007,0.013885,-0.000096,0.000005,0.008545
sitting_chair_1,-3.452515,0.000831,3.518356,2.185252,0.000924,0.211853,-9.175762,0.001174,9.262955,0.000082,0.000003,0.010681,-0.00054,0.000006,0.011749,-0.001228,0.000003,0.008545
sitting_chair_1,-3.450397,0.000667,3.499313,2.18449,0.000822,0.211853,-9.171382,0.001177,9.253433,0.000189,0.000003,0.010681,-0.000626,0.000005,0.011749,-0.000085,0.000004,0.008545
sitting_chair_1,-3.442899,0.003302,3.513596,2.196107,0.004841,0.516541,-9.176071,0.004092,9.448624,-0.000793,0.00008,0.091858,-0.005304,0.000722,0.183716,-0.008823,0.001547,0.253143
sitting_chair_1,-3.135688,0.473754,4.280075,2.417791,1.823888,7.591003,-9.295756,0.378473,13.150101,-0.185855,0.153291,1.502838,0.085497,0.023722,0.586395,0.040407,0.017045,0.511627
stand_up_chair_1,-1.723652,1.9094,4.924988,5.521794,11.145809,9.857116,-6.415626,13.510762,13.825196,-0.661829,0.255361,1.642761,0.093379,0.026118,0.686798,0.155389,0.024605,0.684662
stand_up_chair_1,-0.111522,0.528091,2.613647,9.120868,1.421551,4.313232,-1.506444,7.781889,9.295349,-0.496495,0.263698,1.266785,-0.014233,0.006446,0.487061,0.116606,0.019548,0.53833
standing,0.364386,0.010695,0.516541,9.814199,0.007929,0.721252,0.402066,0.00616,0.44989,-0.015234,0.002887,0.264893,-0.019916,0.0018,0.207214,0.012144,0.001243,0.168762
standing,0.33118,0.003239,0.357056,9.804201,0.000889,0.140442,0.370931,0.003224,0.283264,0.003543,0.00013,0.043793,-0.002281,0.000168,0.065155,-0.000128,0.000057,0.033112
standing,0.317493,0.001961,0.247559,9.806177,0.001605,0.233276,0.347222,0.002318,0.304687,0.004601,0.000196,0.068359,-0.000166,0.000097,0.042725,-0.000096,0.000101,0.055542
standing,0.345057,0.00318,0.285645,9.805558,0.001635,0.233276,0.290617,0.006432,0.411804,0.005327,0.000227,0.068359,0.002173,0.000129,0.049133,0.001634,0.000091,0.055542
standing,0.361649,0.001509,0.233276,9.80313,0.000889,0.140442,0.274121,0.00393,0.268982,-0.003485,0.000072,0.044861,-0.000166,0.000131,0.045929,0.000972,0.000019,0.027771
standing,0.340939,0.000833,0.138062,9.801559,0.00075,0.140442,0.354221,0.003267,0.268982,-0.005429,0.000021,0.021362,-0.00195,0.000076,0.035248,-0.000833,0.00001,0.016022
standing,0.327919,0.000686,0.13092,9.800297,0.000531,0.12616,0.390664,0.001663,0.202332,-0.000089,0.00003,0.02243,0.000688,0.000048,0.030975,-0.001089,0.000008,0.013885
standing,0.325396,0.000954,0.157104,9.800654,0.00072,0.12854,0.384261,0.001344,0.176147,0.002539,0.000008,0.012817,-0.00226,0.000033,0.026703,0.001837,0.000005,0.010681
standing,0.3477,0.00135,0.173767,9.798036,0.000693,0.123779,0.366979,0.001456,0.176147,0.000414,0.000016,0.021362,-0.003242,0.000056,0.036316,0.002254,0.000005,0.010681
standing,0.372146,0.004329,0.545105,9.795465,0.000996,0.173767,0.392378,0.003141,0.271362,-0.003464,0.000123,0.085449,-0.004909,0.000239,0.100403,0.001367,0.000051,0.064087
standing,0.386738,0.015276,0.702209,9.793251,0.003212,0.376098,0.432725,0.007255,0.518921,0.000851,0.000374,0.110016,0.001382,0.002369,0.259552,0.000085,0.000081,0.064087
standing,0.358935,0.017729,0.633179,9.791752,0.003793,0.376098,0.427441,0.00827,0.518921,0.003746,0.000375,0.097198,0.010162,0.00246,0.259552,-0.002393,0.000101,0.050201
standing,0.320968,0.006536,0.476074,9.796679,0.001927,0.230896,0.394687,0.004252,0.278503,0.00318,0.000206,0.061951,0.002536,0.000569,0.100403,-0.001538,0.000098,0.050201
standing,0.340463,0.007071,0.64032,9.797584,0.002211,0.311829,0.376072,0.004807,0.435608,0.001236,0.00017,0.064087,-0.002794,0.000341,0.114288,0.000481,0.000072,0.053406
standing,0.3248,0.012812,0.64032,9.801487,0.01219,0.599854,0.41085,0.014483,0.630798,-0.003987,0.000735,0.142059,0.002151,0.000537,0.123901,-0.003535,0.000322,0.0737
standing,0.266339,0.009037,0.530823,9.801749,0.014473,0.599854,0.407469,0.015498,0.630798,0.006641,0.001013,0.142059,0.002119,0.000515,0.118561,-0.006483,0.000333,0.0737
standing,0.225825,0.015349,0.764099,9.801702,0.010997,0.697448,0.322347,0.012642,0.585571,0.008296,0.000963,0.183716,0.003722,0.001291,0.2211,-0.004305,0.000448,0.139923
standing,0.237203,0.017872,0.764099,9.80025,0.007598,0.697448,0.336344,0.015494,0.585571,-0.009659,0.000851,0.184784,-0.000145,0.001583,0.2211,0.007605,0.000536,0.139923
standing,0.350508,0.011956,0.507019,9.78899,0.000757,0.12616,0.440652,0.007522,0.328491,-0.007747,0.000267,0.069427,-0.008177,0.000435,0.104675,0.011632,0.00011,0.041656
standing,0.428109,0.001968,0.226135,9.786443,0.000663,0.114258,0.458838,0.00205,0.228516,0.001567,0.000019,0.019226,-0.007344,0.00012,0.060883,0.002328,0.000031,0.021362
standing,0.429013,0.001797,0.226135,9.789014,0.000643,0.121399,0.459766,0.002018,0.235657,-0.000591,0.000012,0.016022,-0.003435,0.000116,0.060883,-0.000609,0.000007,0.011749
standing,0.417064,0.001223,0.178528,9.790014,0.000557,0.138061,0.459219,0.00268,0.249939,0.004601,0.000036,0.02243,-0.000732,0.000021,0.02243,-0.002531,0.000007,0.011749
standing,0.374764,0.001233,0.159485,9.791371,0.000648,0.140441,0.411564,0.002905,0.211853,0.005252,0.000034,0.023499,0.001393,0.00004,0.028839,-0.0036,0.000006,0.012817
