@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
sitting_chair_1,-3.4956,0.013935,3.792099,1.498539,0.004189,0.354675,-9.235628,0.003174,9.396256,0.003104,0.000103,0.060883,0.000931,0.000076,0.045929,-0.001759,0.000235,0.09079
sitting_chair_1,-3.480842,0.013842,3.792099,1.494968,0.004127,0.354675,-9.250624,0.003495,9.396256,0.002954,0.000113,0.060883,0.001016,0.000073,0.045929,-0.002283,0.000232,0.09079
sitting_chair_1,-3.482865,0.003408,3.639755,1.499777,0.001507,0.207092,-9.243697,0.003326,9.355789,0.003809,0.000101,0.0737,0.001529,0.000049,0.040588,-0.003094,0.000048,0.028839
sitting_chair_1,-3.451016,0.014551,3.692123,1.478472,0.007364,0.421326,-9.250767,0.010538,9.567642,0.013806,0.001208,0.192261,-0.001729,0.001434,0.198669,0.018076,0.002051,0.231781
sitting_chair_1,-3.429259,0.022426,3.804001,1.45305,0.010919,0.421326,-9.269453,0.012438,9.567642,0.00838,0.001787,0.195465,-0.004538,0.001679,0.198669,0.015341,0.002409,0.231781
sitting_chair_1,-3.42307,0.013863,3.804001,1.401682,0.010213,0.471313,-9.287377,0.006676,9.470047,0.001501,0.00097,0.148468,0.003281,0.000478,0.116425,-0.014224,0.000602,0.118561
stand_up_chair_1,-3.469249,0.143196,4.580002,1.373736,0.291614,2.88501,-9.267573,0.0757,10.162735,-0.068065,0.039602,0.891876,0.042598,0.016808,0.827789,0.028928,0.035021,0.788269
stand_up_chair_1,-1.561477,6.001126,8.419373,3.983384,9.788956,10.176087,-7.467274,11.947527,16.73494,-0.642519,0.509867,2.27829,0.160721,0.152292,2.260132,0.233194,0.081075,1.07132
stand_up_chair_1,1.418652,3.099256,7.010193,8.064197,5.042126,8.662171,-2.860352,17.387656,19.985596,-0.624788,0.526723,2.568817,0.157912,0.237907,2.660675,0.199933,0.065065,0.986938
stand_up_chair_1,2.438713,0.137251,2.720764,9.521484,0.115076,2.970703,0.009376,0.4921,5.953308,-0.066975,0.034417,1.138611,0.037172,0.1065,2.398987,0.011752,0.005088,0.452881
standing,2.484297,0.014145,0.70697,9.475805,0.004447,0.437989,0.181263,0.044514,0.987854,-0.018953,0.00073,0.162354,0.00986,0.004825,0.428314,0.007298,0.000411,0.119629
standing,2.539736,0.003286,0.280884,9.448621,0.002018,0.261841,0.419966,0.012638,0.44989,-0.006648,0.000174,0.046997,0.008418,0.000195,0.054474,-0.00005,0.000052,0.03952
standing,2.549828,0.002326,0.226135,9.440099,0.001366,0.230896,0.499804,0.002582,0.268982,0.001833,0.000107,0.050201,0.000557,0.000166,0.064087,-0.002475,0.000018,0.024567
standing,2.556113,0.004598,0.307068,9.444575,0.001532,0.183288,0.491687,0.004389,0.333252,0.008946,0.000213,0.088654,-0.00065,0.000357,0.093994,-0.004526,0.000084,0.045929
standing,2.490605,0.014805,0.507019,9.470782,0.002863,0.242798,0.383713,0.021388,0.661743,0.013219,0.000291,0.088654,-0.004794,0.000368,0.093994,-0.010486,0.000183,0.058746
standing,2.430953,0.01138,0.499878,9.487731,0.004013,0.409424,0.284285,0.017812,0.773621,0.002602,0.000585,0.191193,-0.005072,0.002163,0.458221,-0.004173,0.00026,0.083313
standing,2.486487,0.007983,0.497498,9.468473,0.003195,0.409424,0.330369,0.014148,0.711731,-0.003743,0.000424,0.158081,-0.001141,0.002109,0.458221,0.004468,0.000072,0.057678
standing,2.537617,0.002963,0.271362,9.44974,0.001209,0.164245,0.408255,0.005663,0.361816,-0.002824,0.000106,0.057678,0.002405,0.000153,0.069427,0.003079,0.000029,0.028839
standing,2.575727,0.005795,0.342773,9.438528,0.003331,0.38324,0.45591,0.011035,0.466553,0.005421,0.000342,0.091858,-0.00567,0.000417,0.103607,-0.003159,0.0001,0.052338
standing,2.549448,0.006836,0.395142,9.44955,0.003388,0.38324,0.403637,0.01451,0.483215,0.011819,0.000263,0.080109,0.001401,0.000636,0.116425,-0.008798,0.000067,0.038452
standing,2.50772,0.002049,0.233276,9.46338,0.001122,0.171387,0.364028,0.006712,0.480835,0.003264,0.000213,0.114288,0.010223,0.000657,0.207214,-0.003992,0.000062,0.041656
standing,2.502507,0.003837,0.468933,9.458809,0.001498,0.2547,0.378286,0.010075,0.809326,-0.002536,0.001224,0.30014,-0.004698,0.005077,0.65155,-0.001695,0.000058,0.052338
standing,2.508386,0.003716,0.468933,9.452501,0.001738,0.247558,0.409778,0.008818,0.806946,-0.002707,0.001125,0.30014,-0.005905,0.00467,0.65155,-0.002592,0.000055,0.052338
standing,2.488034,0.004413,0.430847,9.457976,0.001626,0.183288,0.414396,0.007541,0.806946,0.003424,0.000104,0.050201,-0.001868,0.000142,0.084381,-0.005305,0.000054,0.036316
standing,2.465944,0.003589,0.430847,9.465807,0.001474,0.264222,0.394401,0.007298,0.921204,0.005229,0.000053,0.050201,0.001027,0.000147,0.110016,-0.004953,0.00005,0.042725
standing,2.462778,0.002776,0.245178,9.470425,0.001744,0.31659,0.392806,0.005199,0.44989,0.004994,0.000069,0.044861,0.000418,0.000172,0.084381,-0.002742,0.00003,0.03418
standing,2.454733,0.004598,0.290405,9.471354,0.002139,0.31659,0.375573,0.006462,0.473694,0.004706,0.000148,0.05127,-0.002434,0.000294,0.085449,-0.00334,0.000036,0.028839
standing,2.466206,0.005466,0.311829,9.466545,0.001844,0.226136,0.366479,0.004502,0.468933,0.003392,0.000123,0.049133,0.000087,0.000344,0.085449,-0.001118,0.00003,0.027771
standing,2.47549,0.003685,0.340393,9.466474,0.001385,0.18805,0.364171,0.00239,0.2547,0.00258,0.000059,0.036316,0.000995,0.000198,0.063019,-0.00098,0.00002,0.025635
standing,2.482393,0.002181,0.290405,9.467688,0.001184,0.178528,0.368431,0.002454,0.268982,0.002591,0.000044,0.035248,-0.000298,0.0001,0.046997,-0.00287,0.000013,0.023499
standing,2.469443,0.002211,0.221375,9.47014,0.001293,0.195191,0.374716,0.001945,0.226135,0.003317,0.000036,0.028839,-0.002551,0.000107,0.05661,-0.005295,0.000013,0.019226
standing,2.455518,0.001729,0.221375,9.468926,0.001335,0.240418,0.382928,0.001916,0.199951,0.001074,0.000024,0.02243,-0.000917,0.000094,0.060883,-0.002945,0.000029,0.024567
standing,2.479012,0.002675,0.233276,9.462142,0.001161,0.19043,0.408017,0.002464,0.221375,0.000273,0.000028,0.025635,0.001881,0.000053,0.03952,0.000729,0.000016,0.018158
standing,2.501293,0.001828,0.233276,9.455334,0.000878,0.133301,0.428512,0.001639,0.188049,0.002206,0.00003,0.025635,0.0006,0.000047,0.037384,-0.001321,0.000016,0.018158
standing,2.496532,0.00123,0.221375,9.452953,0.000639,0.107117,0.43701,0.001388,0.183289,0.002805,0.000012,0.014954,-0.000404,0.00004,0.030975,-0.002571,0.000007,0.010681
standing,2.494771,0.001099,0.221375,9.454239,0.000714,0.12616,0.444627,0.00133,0.19519,0.002698,0.00001,0.01709,0.00029,0.000031,0.026703,-0.002646,0.000006,0.011749
standing,2.507386,0.004761,0.380859,9.465665,0.005408,0.440368,0.43063,0.007117,0.547485,0.013411,0.000445,0.139923,-0.002733,0.000195,0.09079,-0.009909,0.000377,0.105743
sit_down_chair_1,2.0221,0.820277,2.958801,9.141411,0.592959,4.313232,-0.873099,4.935331,7.18396,0.395593,0.251891,1.748505,-0.007561,0.058239,1.387482,-0.167809,0.033921,0.585327
sit_down_chair_1,-0.447416,5.095702,6.948303,6.052879,9.683604,9.164428,-5.532628,17.005997,14.870178,0.663765,0.346268,2.341309,-0.144547,0.092719,1.75705,-0.27431,0.026776,0.707092
sit_down_chair_1,-3.199863,1.239402,4.689331,2.423361,2.359346,6.503174,-8.988545,2.328902,14.204605,0.314075,0.288495,2.341309,-0.156766,0.036897,0.931396,-0.125768,0.026252,0.593872
sit_down_chair_1,-3.941467,0.026794,4.558579,1.454669,0.055205,1.342529,-9.079047,0.041601,9.581924,0.040295,0.004714,0.342865,-0.016052,0.005775,0.452881,-0.008873,0.00146,0.155945
sitting_chair_1,-3.900001,0.001407,4.011093,1.376045,0.003037,0.292786,-9.088759,0.002738,9.210587,0.00634,0.000154,0.0737,0.000301,0.000043,0.032043,0.000836,0.000212,0.085449
sitting_chair_1,-3.895336,0.001424,4.046799,1.387256,0.001336,0.199951,-9.089259,0.002198,9.210587,0.00211,0.000041,0.03952,-0.000597,0.00002,0.021362,-0.002603,0.000032,0.029907
sitting_chair_1,-3.896193,0.001404,4.046799,1.381329,0.001119,0.183288,-9.087283,0.001596,9.189163,0.003424,0.000021,0.024567,-0.000201,0.000014,0.020294,-0.002422,0.000021,0.029907
sitting_chair_1,-3.897597,0.000789,3.965866,1.378282,0.000697,0.109497,-9.090806,0.001347,9.16536,0.003104,0.000012,0.018158,-0.000223,0.000005,0.010681,-0.002293,0.000006,0.010681
sitting_chair_1,-3.895121,0.000684,3.965866,1.376164,0.000604,0.104736,-9.090116,0.001579,9.174881,0.002178,0.00001,0.018158,-0.000429,0.000005,0.010681,-0.002043,0.000006,0.009613
sitting_chair_1,-3.894431,0.000495,3.949204,1.373641,0.000544,0.099976,-9.093329,0.001313,9.174881,0.00088,0.000006,0.013641,-0.000226,0.000004,0.009933,-0.001385,0.000003,0.009583
sitting_chair_1,-3.893312,0.000944,3.977768,1.372498,0.000674,0.116638,-9.097328,0.001345,9.17012,-0.000348,0.000006,0.011749,0.000162,0.000004,0.011749,-0.000636,0.000005,0.013885
sitting_chair_1,-3.892979,0.001786,4.003952,1.367999,0.001031,0.176147,-9.096376,0.001413,9.17012,0.000282,0.000017,0.02243,0.000034,0.00001,0.01709,-0.000359,0.00002,0.025635
sitting_chair_1,-3.893122,0.001455,4.003952,1.362572,0.001045,0.178528,-9.094924,0.001588,9.184402,0.000346,0.000019,0.02243,-0.000233,0.00001,0.01709,-0.000711,0.000021,0.025635
sitting_chair_1,-3.894193,0.000718,3.956345,1.361263,0.000837,0.161865,-9.08983,0.001751,9.184402,-0.000391,0.000009,0.012817,-0.00002,0.000005,0.011749,-0.000786,0.000006,0.012817
sitting_chair_1,-3.893669,0.000803,3.963486,1.358216,0.001218,0.199951,-9.087545,0.001593,9.203445,0.000165,0.000009,0.014954,0.00013,0.000004,0.010681,-0.000348,0.000005,0.012817
sitting_chair_1,-3.887338,0.001228,3.963486,1.358192,0.001546,0.199951,-9.095948,0.001508,9.203445,-0.000006,0.000016,0.020294,0.000194,0.000007,0.013885,0.000218,0.000009,0.018158
sitting_chair_1,-3.885314,0.001457,3.970627,1.347599,0.001701,0.221375,-9.100114,0.001402,9.201065,0.002536,0.000074,0.040588,0.000728,0.000014,0.021362,0.000581,0.000019,0.020294
sitting_chair_1,-3.880673,0.001142,3.970627,1.316917,0.001567,0.197571,-9.110444,0.001586,9.205826,0.002867,0.000078,0.040588,0.000493,0.000016,0.021362,-0.000145,0.000025,0.027771
sitting_chair_1,-3.877554,0.005201,4.089645,1.307633,0.003453,0.409424,-9.114062,0.003648,9.372452,-0.001971,0.000134,0.072632,-0.00159,0.000033,0.030975,-0.0007,0.000055,0.044861
sitting_chair_1,-3.886028,0.005252,4.089645,1.323867,0.003381,0.409424,-9.098995,0.003495,9.372452,-0.002153,0.000127,0.072632,-0.001451,0.00003,0.030975,-0.000444,0.000051,0.044861
sitting_chair_1,-3.892622,0.000844,3.946823,1.330461,0.000669,0.121399,-9.096091,0.001049,9.184402,-0.000316,0.000012,0.021362,-0.000127,0.000004,0.009613,-0.000604,0.000009,0.01709
sitting_chair_1,-3.89774,0.000698,3.946823,1.324891,0.00058,0.123779,-9.099995,0.001003,9.184402,-0.000241,0.000003,0.008545,-0.000212,0.000003,0.007477,-0.000626,0.000003,0.009613
sitting_chair_1,-3.89924,0.000523,3.946823,1.320987,0.000477,0.116638,-9.098804,0.001023,9.172501,-0.000177,0.000003,0.008545,-0.000095,0.000002,0.008545,-0.000529,0.000003,0.009613
sitting_chair_1,-3.898692,0.000474,3.963486,1.326914,0.000609,0.121399,-9.098209,0.000938,9.17012,-0.000163,0.000003,0.008545,-0.000094,0.000002,0.008545,-0.000463,0.000003,0.008545
sitting_chair_1,-3.898121,0.000512,3.963486,1.327485,0.000863,0.135681,-9.098614,0.001122,9.177261,0.000237,0.000004,0.007721,0.000085,0.000003,0.009842,-0.000141,0.000003,0.008163
sitting_chair_1,-3.897359,0.000532,3.951584,1.324724,0.00063,0.135681,-9.100399,0.001457,9.210587,0.000334,0.000003,0.008545,0.000348,0.000003,0.009613,0.000061,0.000002,0.006409
sitting_chair_1,-3.898168,0.000467,3.951584,1.32382,0.000474,0.130921,-9.10147,0.001132,9.210587,0.000174,0.000003,0.009613,0.000294,0.000002,0.008545,0.000008,0.000002,0.007477
sitting_chair_1,-3.88541,0.004769,4.113449,1.349742,0.011574,0.592712,-9.093234,0.025,9.855667,-0.005626,0.001132,0.283051,-0.007941,0.001366,0.232849,-0.007309,0.000917,0.174103
stand_up_chair_1,-3.59679,0.827004,4.918015,1.794919,1.391917,5.51532,-9.30961,0.914563,14.209366,-0.251463,0.239435,1.992035,0.164699,0.078569,1.159973,0.119882,0.055075,0.767975
stand_up_chair_1,-0.669766,8.507032,11.325806,5.535315,13.050564,10.547425,-5.181428,23.400299,24.613037,-0.643793,0.604247,3.579254,0.208513,0.395006,5.278626,0.26364,0.094752,1.344757
stand_up_chair_1,2.201723,0.733719,6.312744,9.181924,0.802953,4.179932,-0.396644,3.67938,17.148193,-0.380118,0.576689,3.579254,0.027489,0.337131,5.278626,0.135979,0.078927,1.309509
standing,2.373943,0.022676,1.02832,9.50913,0.015375,0.809326,-0.011595,0.051254,1.249695,0.011592,0.002486,0.208282,-0.012288,0.003955,0.314026,0.003468,0.001536,0.223236
standing,2.400627,0.012669,0.457031,9.493634,0.003758,0.252319,0.091332,0.033044,0.714111,-0.015079,0.001005,0.124969,0.014447,0.001367,0.18692,0.005989,0.000391,0.09079
standing,2.434404,0.007616,0.440369,9.483422,0.002178,0.228516,0.251079,0.007999,0.44751,-0.004227,0.000585,0.111084,0.018837,0.000737,0.157013,-0.001712,0.000198,0.072632
standing,2.37787,0.003694,0.311829,9.495729,0.001283,0.180908,0.235416,0.003317,0.290405,0.004041,0.000152,0.064087,0.001234,0.00016,0.086517,-0.002823,0.000081,0.038452
standing,2.396652,0.003339,0.330872,9.48835,0.001231,0.180908,0.257911,0.003776,0.252319,-0.003447,0.000075,0.042725,0.002249,0.000086,0.035248,0.00396,0.000048,0.030975
standing,2.431191,0.001389,0.19519,9.480233,0.000907,0.140442,0.315563,0.001439,0.211853,-0.002069,0.000059,0.043793,0.00304,0.000109,0.05127,0.001001,0.000054,0.032043
standing,2.438213,0.008511,0.633179,9.471497,0.003873,0.445129,0.357244,0.093203,2.987366,-0.00475,0.002266,0.413361,-0.014798,0.020221,1.304169,-0.000185,0.000115,0.054474
standing,2.450186,0.029871,1.066406,9.459452,0.012377,0.821228,0.389307,0.123655,2.987366,-0.006342,0.003988,0.497742,-0.011316,0.036142,1.406708,0.001813,0.000387,0.121765
standing,2.451353,0.028271,1.066406,9.464308,0.011592,0.821228,0.371502,0.038588,1.292541,0.001979,0.002546,0.270233,0.007056,0.01643,0.933533,0.000018,0.000382,0.121765
standing,2.4529,0.009501,0.499878,9.467759,0.007352,0.511779,0.338534,0.011515,0.656982,0.004884,0.001299,0.253143,0.001929,0.000961,0.157013,-0.000121,0.000187,0.068359
standing,2.460922,0.004464,0.404663,9.470425,0.00581,0.511779,0.332702,0.007203,0.561768,0.000484,0.000585,0.157013,0.001875,0.000455,0.11322,0.001663,0.000116,0.067291
standing,2.474942,0.002325,0.249939,9.468355,0.001254,0.211853,0.372359,0.0039,0.333252,-0.001685,0.000058,0.036316,0.004802,0.000108,0.054474,0.00005,0.000031,0.023499
standing,2.446877,0.00504,0.380859,9.475734,0.00127,0.19757,0.369693,0.00485,0.309448,0.004713,0.000076,0.03418,0.002335,0.000154,0.061951,-0.005247,0.000041,0.035248
standing,2.394176,0.005658,0.373718,9.490611,0.004725,0.435608,0.330798,0.005398,0.326111,0.005942,0.000284,0.103607,-0.000539,0.00034,0.092926,-0.004607,0.000144,0.066223
standing,2.378775,0.004933,0.373718,9.493134,0.004597,0.435608,0.315206,0.005113,0.418945,0.001659,0.000271,0.103607,0.001181,0.000391,0.092926,-0.000313,0.000125,0.066223
standing,2.395009,0.003727,0.328491,9.487493,0.001176,0.190429,0.31961,0.004817,0.366577,-0.000179,0.000061,0.038452,0.001598,0.000267,0.070496,0.00005,0.000024,0.023499
standing,2.421788,0.091499,2.76123,9.433649,0.072313,1.878112,0.262672,0.135947,2.889771,0.129395,0.100545,1.463318,-0.016582,0.006285,0.723114,-0.049104,0.01266,0.605621
sit_down_chair_1,1.536576,1.544451,5.496277,7.897119,5.227569,9.87378,-3.145115,15.738724,16.498352,0.680659,0.325156,1.701508,-0.092642,0.130623,1.596832,-0.151141,0.028431,0.631256
sit_down_chair_1,-1.215609,4.309419,6.422241,4.301331,7.563175,10.035645,-7.947466,6.913137,15.394791,0.5974,0.328294,1.864929,-0.181755,0.131532,1.596832,-0.1646,0.022238,0.61203
sit_down_chair_1,-3.421237,0.300743,4.239609,1.753929,0.408199,2.742187,-9.295328,0.375988,12.976334,0.052768,0.011497,0.429382,-0.104092,0.021307,0.743408,-0.044308,0.012308,0.542603
sitting_chair_1,-3.734066,0.015543,4.239609,1.337435,0.035101,1.121155,-9.177975,0.006251,9.431961,0.006017,0.001211,0.216827,0.002452,0.000209,0.077972,0.015559,0.000898,0.149536
sitting_chair_1,-3.700574,0.001234,3.780197,1.364738,0.000713,0.142822,-9.17888,0.001175,9.270096,-0.000093,0.000018,0.025635,0.000786,0.000018,0.026703,-0.001915,0.000034,0.033112
sitting_chair_1,-3.699479,0.000745,3.761154,1.366381,0.000614,0.12616,-9.176309,0.001317,9.312943,0.000046,0.000007,0.014954,0.000423,0.000006,0.012817,-0.000014,0.000009,0.01709
sitting_chair_1,-3.695242,0.000784,3.761154,1.365095,0.00057,0.114258,-9.179475,0.001478,9.312943,0.000067,0.000008,0.014954,0.000668,0.000007,0.011749,0.000232,0.000008,0.013885
sitting_chair_1,-3.688672,0.00081,3.751633,1.363477,0.0006,0.135681,-9.187068,0.001257,9.265335,-0.000008,0.000006,0.011749,0.000604,0.000006,0.011749,0.000082,0.000006,0.010681
sitting_chair_1,-3.687386,0.000628,3.737351,1.367333,0.000504,0.119019,-9.186616,0.001255,9.265335,-0.000069,0.000004,0.01059,0.0002,0.000003,0.008545,-0.000073,0.000005,0.010681
sitting_chair_1,-3.686458,0.000545,3.730209,1.371284,0.000545,0.114258,-9.180951,0.001329,9.2939,-0.000018,0.000007,0.01709,0.000188,0.000003,0.009613,-0.000014,0.000006,0.016022
sitting_chair_1,-3.685863,0.000507,3.725449,1.369285,0.000602,0.114258,-9.183093,0.0012,9.2939,-0.000089,0.000008,0.01709,-0.00036,0.000004,0.010681,-0.000098,0.000006,0.016022
sitting_chair_1,-3.687815,0.000504,3.742111,1.368809,0.000493,0.099976,-9.184593,0.001229,9.291519,0.00004,0.000004,0.009613,-0.000648,0.000003,0.009613,-0.00013,0.000004,0.009613
sitting_chair_1,-3.689315,0.000847,3.770676,1.370237,0.000541,0.12616,-9.186497,0.001392,9.291519,0.000243,0.000006,0.011749,-0.000424,0.000004,0.011749,-0.000279,0.000006,0.012817
sitting_chair_1,-3.688005,0.001201,3.784958,1.36988,0.000749,0.176147,-9.187473,0.001418,9.281998,0.00005,0.000007,0.011749,0.000334,0.000006,0.013885,-0.000333,0.000009,0.01709
sitting_chair_1,-3.682888,0.001158,3.784958,1.36907,0.000833,0.176147,-9.183403,0.001441,9.281998,-0.000558,0.000007,0.012817,0.000249,0.000006,0.012817,-0.000365,0.000007,0.01709
sitting_chair_1,-3.675818,0.000874,3.751633,1.374188,0.000782,0.157104,-9.186973,0.00119,9.281998,-0.000398,0.000007,0.012817,-0.000424,0.000005,0.010681,-0.000375,0.000004,0.009613
sitting_chair_1,-3.670605,0.001425,3.79686,1.377045,0.00087,0.197571,-9.190068,0.001432,9.281998,0.000317,0.00002,0.037384,-0.000146,0.00002,0.03418,-0.000258,0.000009,0.020294
sitting_chair_1,-3.677008,0.00263,3.813522,1.375712,0.00082,0.169006,-9.188116,0.001762,9.279617,0.000157,0.000026,0.037384,-0.000691,0.000022,0.03418,0.00018,0.000017,0.023499
sitting_chair_1,-3.685601,0.001794,3.813522,1.371427,0.000705,0.121399,-9.184331,0.00135,9.279617,0.000221,0.000015,0.02243,-0.000606,0.000008,0.016022,0.00002,0.000014,0.023499
sitting_chair_1,-3.681912,0.000701,3.730209,1.367904,0.000681,0.12854,-9.179261,0.001229,9.262955,0.000168,0.000008,0.018158,0.000035,0.000004,0.012817,-0.000194,0.000006,0.011749
sitting_chair_1,-3.643772,0.134176,3.739731,1.357579,0.019674,1.44429,-9.085248,0.8078,9.262955,-0.000089,0.000006,0.010681,-0.000264,0.000004,0.009613,0.000052,0.000005,0.008545
sitting_chair_1,-3.643534,0.135107,3.851608,1.357841,0.019791,1.463333,-9.088795,0.808893,9.279617,0.000072,0.000019,0.037384,-0.000563,0.000013,0.033112,-0.000333,0.000006,0.012817
sitting_chair_1,-3.74592,0.041892,4.368149,1.278664,0.078146,1.482971,-9.190925,0.01799,9.529556,-0.006689,0.006259,0.539398,-0.00271,0.000693,0.198669,-0.011345,0.003404,0.386658
stand_up_chair_1,-2.828287,2.764635,6.919739,2.637308,4.950004,7.819519,-8.729228,4.056831,14.254593,-0.512207,0.600681,2.306061,0.132065,0.09518,1.890564,0.160568,0.057913,1.025391
stand_up_chair_1,0.330966,6.643991,9.797608,6.722763,9.92576,9.093018,-4.036945,21.920243,14.986817,-0.667212,0.619902,2.290039,0.1577,0.133911,1.890564,0.255962,0.091968,1.355438
stand_up_chair_1,2.379822,0.160673,2.739807,9.44686,0.172715,3.130188,0.017755,0.113091,2.011414,-0.153246,0.188005,2.207794,0.041713,0.04741,1.412048,0.083771,0.071077,1.355438
standing,2.326573,0.017554,0.528442,9.516605,0.006441,0.407044,-0.006144,0.033187,0.676025,-0.003816,0.001995,0.195465,0.019891,0.001995,0.242462,0.004965,0.000576,0.117493
standing,2.370991,0.009813,0.523682,9.498228,0.003766,0.288025,0.201948,0.012229,0.609375,-0.010727,0.000644,0.167694,0.010983,0.001524,0.261688,0.001334,0.000343,0.092926
standing,2.341094,0.007518,0.523682,9.500728,0.002699,0.288025,0.30966,0.011881,0.483215,-0.003282,0.000604,0.167694,0.016463,0.002389,0.31723,-0.004445,0.00027,0.089722
standing,2.356804,0.009496,0.630798,9.494134,0.002741,0.357055,0.37374,0.01185,0.614136,-0.010193,0.000636,0.123901,0.003496,0.00184,0.247803,-0.003419,0.000272,0.095062
standing,2.162923,0.091502,1.142578,9.517604,0.010199,0.676026,0.717275,0.200983,1.509155,-0.021686,0.001627,0.174103,0.045024,0.008964,0.551147,-0.015201,0.000855,0.116425
standing,2.011508,0.137966,1.644836,9.517247,0.073717,1.790039,0.972617,0.17835,1.606751,-0.035176,0.004192,0.298004,0.007063,0.026209,0.772247,-0.026277,0.004038,0.353546
standing,1.875255,0.153257,1.644836,9.510035,0.075211,1.790039,1.199633,0.198811,1.606751,-0.028629,0.004214,0.298004,-0.078867,0.014921,0.655823,-0.01424,0.004449,0.353546
standing,1.773947,0.029476,0.806946,9.522294,0.011375,0.623658,1.39261,0.042665,1.035461,-0.007138,0.00162,0.214691,-0.056201,0.004405,0.265961,0.000671,0.000935,0.168762
standing,1.859783,0.006351,0.437988,9.524531,0.003726,0.340393,1.212392,0.015373,0.606995,0.010443,0.00074,0.127106,-0.024094,0.004347,0.336456,-0.005075,0.0003,0.088654
standing,1.806558,0.011316,0.623657,9.540384,0.003937,0.366577,1.115249,0.007285,0.471313,0.01134,0.000691,0.117493,0.01548,0.003795,0.347137,-0.005641,0.00027,0.103607
standing,1.825267,0.045237,1.394898,9.516176,0.021601,0.983093,1.182304,0.177207,4.408447,-0.019603,0.022771,1.353302,-0.03658,0.155957,3.382721,0.001814,0.002725,0.432587
standing,1.93743,0.077173,1.578186,9.496133,0.063985,2.044738,1.233744,0.213537,4.408447,-0.022337,0.024978,1.353302,-0.048083,0.160165,3.382721,0.003384,0.002895,0.432587
standing,1.957402,0.075926,1.606751,9.504084,0.062654,2.042358,1.225508,0.087735,1.568665,0.006416,0.004769,0.370636,-0.023132,0.040489,1.225128,0.000778,0.000799,0.138855
standing,1.988799,0.349525,6.312744,9.502037,0.181473,4.265625,1.232768,0.213968,3.487244,0.005605,0.009153,0.61203,-0.036153,0.075923,1.362915,0.002979,0.005182,0.561829
standing,2.135096,0.320885,6.312744,9.469116,0.179945,4.265625,1.218271,0.320032,4.803589,0.000371,0.009081,0.61203,-0.033835,0.096675,2.124481,0.008437,0.004799,0.561829
standing,2.279847,0.086517,2.608887,9.438195,0.028606,1.121154,1.197848,0.195791,4.777405,0.021007,0.0072,0.431519,0.036255,0.103779,2.29538,-0.000407,0.005252,0.491333
standing,1.898488,0.376233,3.225403,9.493896,0.029952,1.144958,1.248478,0.110415,2.399414,-0.021312,0.015729,0.625916,-0.042519,0.127013,1.644897,-0.04593,0.024154,0.907898
standing,1.472949,0.142854,2.147095,9.548287,0.069012,1.79718,1.399989,0.119483,2.044739,-0.027689,0.011485,0.64621,-0.071796,0.082266,1.32019,-0.040077,0.02244,0.907898
standing,1.564974,0.05296,1.763855,9.535957,0.062499,1.79718,1.486563,0.06734,1.887634,0.000809,0.002527,0.374908,0.003923,0.012896,0.590668,0.004282,0.003554,0.412292
standing,1.648334,0.006682,0.478455,9.519104,0.00695,0.618896,1.505082,0.012958,0.709351,-0.006572,0.000932,0.165558,-0.027917,0.00372,0.314026,0.002989,0.000767,0.194397
standing,1.640289,0.003037,0.268982,9.517985,0.001397,0.180908,1.490872,0.006231,0.349915,0.006694,0.000145,0.064087,0.01187,0.000474,0.124969,-0.00295,0.00006,0.038452
standing,1.647596,0.007862,0.499878,9.518104,0.003707,0.44989,1.460141,0.012139,1.068787,0.00004,0.000257,0.100403,0.001669,0.002103,0.314026,0.006749,0.000413,0.101471
standing,1.738241,0.012071,0.499878,9.500894,0.004008,0.44989,1.483969,0.013124,1.068787,-0.000003,0.00026,0.100403,-0.001482,0.002143,0.314026,0.008981,0.000381,0.098267
standing,1.787229,0.00293,0.314209,9.491992,0.001232,0.214234,1.504083,0.00388,0.411804,0.001845,0.000088,0.058746,0.007469,0.000514,0.137787,-0.000098,0.000066,0.037384
